user_id,pred_prob,buy,proxy_segment,group_low_threshold,group_high_threshold
user_000001,0.4,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000002,0.31,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000003,0.56,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000004,0.59,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000005,0.76,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000006,0.65,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000007,0.63,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000008,0.9,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000009,0.18,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000010,0.67,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000011,0.04,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000012,0.17,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000013,0.49,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000014,0.4,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000015,0.65,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000016,0.13,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000017,0.21,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000018,0.69,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000019,0.35,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000020,0.29,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000021,0.42,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000022,0.31,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000023,0.94,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000024,0.85,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000025,0.62,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000026,0.81,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000027,0.76,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000028,0.44,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000029,0.3,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000030,0.29,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000031,0.15,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000032,0.76,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000033,0.43,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000034,0.94,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000035,0.98,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000036,0.08,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000037,0.27,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000038,0.73,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000039,0.49,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000040,0.49,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000041,0.8,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000042,0.42,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000043,0.94,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000044,0.79,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000045,0.11,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000046,0.84,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000047,0.54,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000048,0.13,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000049,0.52,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000050,0.08,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000051,0.92,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000052,0.57,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000053,0.51,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000054,0.72,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000055,0.86,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000056,0.23,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000057,0.68,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000058,0.91,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000059,0.5,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000060,0.65,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000061,0.46,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000062,0.32,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000063,0.6,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000064,0.19,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000065,0.17,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000066,0.79,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000067,0.78,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000068,0.58,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000069,0.1,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000070,0.24,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000071,0.07,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000072,0.54,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000073,0.14,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000074,0.8,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000075,0.48,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000076,0.52,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000077,0.85,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000078,0.88,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000079,0.05,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000080,0.74,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000081,0.95,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000082,0.29,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000083,0.37,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000084,0.8,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000085,0.8,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000086,0.24,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000087,0.37,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000088,0.16,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000089,0.65,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000090,0.34,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000091,0.91,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000092,0.9,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000093,0.17,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000094,0.92,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000095,0.3,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000096,0.14,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000097,0.85,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000098,0.1,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000099,0.04,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000100,0.14,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000101,0.73,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000102,0.1,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000103,0.82,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000104,0.51,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000105,0.58,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000106,0.95,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000107,0.04,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000108,0.24,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000109,0.25,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000110,0.17,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000111,0.22,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000112,0.12,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000113,0.08,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000114,0.54,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000115,0.08,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000116,0.46,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000117,0.42,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000118,0.34,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000119,0.34,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000120,0.38,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000121,0.62,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000122,0.3,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000123,0.47,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000124,0.5,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000125,0.26,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000126,0.86,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000127,0.46,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000128,0.1,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000129,0.62,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000130,0.6,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000131,0.49,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000132,0.2,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000133,0.12,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000134,0.59,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000135,0.49,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000136,0.53,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000137,0.68,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000138,0.98,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000139,0.19,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000140,0.06,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000141,0.86,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000142,0.82,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000143,0.34,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000144,0.09,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000145,0.23,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000146,0.35,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000147,0.54,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000148,0.67,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000149,0.56,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000150,0.33,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000151,0.14,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000152,0.58,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000153,0.9,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000154,0.92,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000155,0.68,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000156,0.51,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000157,0.49,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000158,0.83,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000159,0.58,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000160,0.91,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000161,0.46,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000162,0.16,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000163,0.4,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000164,0.58,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000165,0.63,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000166,0.14,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000167,0.63,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000168,0.05,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000169,0.52,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000170,0.43,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000171,0.88,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000172,0.24,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000173,0.89,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000174,0.92,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000175,0.06,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000176,0.22,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000177,0.04,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000178,0.18,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000179,0.88,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000180,0.59,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000181,0.55,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000182,0.05,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000183,0.56,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000184,0.12,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000185,0.08,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000186,0.89,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000187,0.24,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000188,0.14,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000189,0.32,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000190,0.22,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000191,0.16,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000192,0.95,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000193,0.67,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000194,0.14,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000195,0.29,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000196,0.54,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000197,0.67,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000198,0.87,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000199,0.4,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000200,0.09,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000201,0.84,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000202,0.09,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000203,0.5,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000204,0.41,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000205,0.95,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000206,0.18,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000207,0.88,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000208,0.56,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000209,0.69,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000210,0.41,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000211,0.64,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000212,0.54,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000213,0.1,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000214,0.22,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000215,0.39,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000216,0.32,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000217,0.65,0,nonbuyer_gray_zone,0.2714162911389858,0.7400885571205281
user_000218,0.75,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000219,0.06,1,one_time_buyer_proxy,0.2655023610877692,0.7082780330950594
user_000220,0.65,1,buyer_gray_zone,0.2655023610877692,0.7082780330950594
user_000221,0.71,1,potential_repeater_proxy,0.2655023610877692,0.7082780330950594
user_000222,0.9,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000223,0.84,0,potential_buyer_proxy,0.2714162911389858,0.7400885571205281
user_000224,0.14,0,non_buyer_proxy,0.2714162911389858,0.7400885571205281
