user_id,pred_prob,buy,proxy_segment,group_low_threshold,group_high_threshold
user_000001,0.0610053928911476,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000002,0.8061589692168986,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000003,0.7618374625694675,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000004,0.5356436683198432,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000005,0.1212454739952946,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000006,0.850428085321484,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000007,0.4075655139417213,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000008,0.2207735835869795,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000009,0.431562701477428,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000010,0.8418086080978485,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000011,0.6645361610397345,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000012,0.4193375730601293,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000013,0.5709228887714121,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000014,0.6845016688867454,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000015,0.8661196684656691,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000016,0.8982648117170299,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000017,0.5610863887186418,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000018,0.562645048541485,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000019,0.5440934049633068,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000020,0.3680708012354676,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000021,0.1479902353439962,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000022,0.8685732409109757,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000023,0.2394878890541437,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000024,0.160147871534092,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000025,0.4279114225764966,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000026,0.1316974876963534,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000027,0.1804131497661138,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000028,0.409709075751195,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000029,0.8531344582493092,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000030,0.2478651432782296,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000031,0.1178707572022239,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000032,0.0594755987319986,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000033,0.5392038785406251,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000034,0.4693253803622045,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000035,0.8501778922088512,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000036,0.0747879051441292,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000037,0.9177082065496028,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000038,0.7598433640783404,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000039,0.2820608368177008,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000040,0.5287647377592334,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000041,0.9758419811725132,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000042,0.3332979899786785,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000043,0.5280328043866361,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000044,0.0663911898050211,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000045,0.880279282167217,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000046,0.8379324644746233,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000047,0.4154650327072914,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000048,0.0729879533442109,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000049,0.664012680876276,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000050,0.1819755259135982,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000051,0.7760946311378065,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000052,0.5116588046170734,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000053,0.3864918777884019,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000054,0.0609129828068647,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000055,0.4007879917329726,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000056,0.0912844322474935,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000057,0.9259896069583076,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000058,0.4030253847674632,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000059,0.2217660940196545,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000060,0.3735388412908437,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000061,0.6314184262820423,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000062,0.4080767451278658,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000063,0.1283033328456529,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000064,0.6872660945154738,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000065,0.5713581962432716,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000066,0.4194596222752594,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000067,0.8440174952495924,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000068,0.3996954847580256,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000069,0.953478579660172,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000070,0.0124576273552836,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000071,0.7570430654386361,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000072,0.4333868458340845,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000073,0.2679133271581996,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000074,0.0471858146456717,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000075,0.7443998713497268,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000076,0.25488683389614,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000077,0.5153980695097974,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000078,0.9025762774575388,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000079,0.281382200570676,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000080,0.8988847569185018,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000081,0.0679141352982523,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000082,0.2616249847558357,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000083,0.1299643507436092,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000084,0.368006195439348,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000085,0.3397637208198059,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000086,0.7359656335726567,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000087,0.5885542382562438,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000088,0.0775128213692087,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000089,0.7985406188603703,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000090,0.7490222823788242,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000091,0.6931702056137041,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000092,0.3431182600378052,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000093,0.7023053264655239,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000094,0.1617076409088121,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000095,0.7887455729157538,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000096,0.9430088316403424,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000097,0.1855927374166718,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000098,0.8520044219766735,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000099,0.143997139788824,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000100,0.2039597513952686,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000101,0.4323339317520139,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000102,0.908371087428122,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000103,0.7142019731230643,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000104,0.4700102338651892,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000105,0.1556127358077428,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000106,0.179048916913751,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000107,0.1677110093879845,0,non_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000108,0.0812564098302335,1,one_time_buyer_proxy,0.3079940808681529,0.7184368314093222
user_000109,0.8969082837121484,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000110,0.6739586616430885,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000111,0.9248403095459864,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000112,0.947399645685854,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000113,0.8818493399654073,0,potential_buyer_proxy,0.27336150530865344,0.7377551467098576
user_000114,0.6167428669910534,0,nonbuyer_gray_zone,0.27336150530865344,0.7377551467098576
user_000115,0.81177168991743,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000116,0.902709717052788,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000117,0.7519738777088596,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000118,0.4128208452116696,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
user_000119,0.784758853498945,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000120,0.7494546843502886,1,potential_repeater_proxy,0.3079940808681529,0.7184368314093222
user_000121,0.3904472494315805,1,buyer_gray_zone,0.3079940808681529,0.7184368314093222
